dp_id,port_no,rx_bytes,rx_pkts,tx_bytes,tx_pkts,duration
3,3,3652060386,2419951,159313999561,105369615,37975
1,1,3652054583,2419895,159314005854,105369682,37985
1,2,159313999981,105369625,3652060386,2419951,37985
3,1,158638098570,104921598,489019,3384,37985
3,2,2118985920,1403191,5088622590,3368747,37985
3,3,3652060386,2419951,159313999981,105369625,37985
2,1,3925470078,2597861,80266300747,53089979,37985
2,2,3085072864,2044681,82404090403,54503287,37985
2,3,159314005854,105369682,3652054583,2419895,37985
1,1,3652054583,2419895,159314006274,105369692,37995
1,2,159314000401,105369635,3652060386,2419951,37995
2,1,3925470078,2597861,80267649871,53090881,37995
2,2,3086421568,2045573,82404090823,54503297,37995
2,3,159314006274,105369692,3652054583,2419895,37995
3,1,158638098990,104921608,489019,3384,37995
3,2,2118985920,1403191,5088622590,3368747,37995
3,3,3652060386,2419951,159314000401,105369635,37995
1,1,3652054583,2419895,159314006694,105369702,38005
1,2,159314000821,105369645,3652060386,2419951,38005
3,1,158638099410,104921618,489019,3384,38005
3,2,2118985920,1403191,5088622590,3368747,38005
3,3,3652060386,2419951,159314000821,105369645,38005
2,1,3925470078,2597861,80268998995,53091783,38005
2,2,3087770272,2046465,82404091243,54503307,38005
2,3,159314006694,105369702,3652054583,2419895,38005
1,1,3652054583,2419895,159314007072,105369711,38015
1,2,159314001199,105369654,3652060386,2419951,38015
2,1,3925470078,2597861,80270346565,53092683,38015
2,2,3089117464,2047356,82404091621,54503316,38015
2,3,159314007072,105369711,3652054583,2419895,38015
3,1,158638099788,104921627,489019,3384,38015
3,2,2118985920,1403191,5088622590,3368747,38015
3,3,3652060386,2419951,159314001199,105369654,38015
1,1,3652054583,2419895,159454380018,105462559,38025
1,2,159454374145,105462502,3652060386,2419951,38025
2,1,3925470120,2597862,80271695689,53093585,38025
2,2,3090466210,2048249,82544464609,54596165,38025
2,3,159454380018,105462559,3652054583,2419895,38025
3,1,158778472734,105014475,489019,3384,38025
3,2,2118985920,1403191,5088622590,3368747,38025
3,3,3652060386,2419951,159454374145,105462502,38025
1,1,3652054625,2419896,160802559396,106354213,38035
1,2,160802553523,106354156,3652060428,2419952,38035
3,1,160126652112,105906129,489061,3385,38035
3,2,2118985920,1403191,5088622590,3368747,38035
3,3,3652060428,2419952,160802553523,106354156,38035
2,1,3925470120,2597862,80273044393,53094477,38035
2,2,3091814956,2049142,83892643987,55487819,38035
2,3,160802559396,106354213,3652054625,2419896,38035
1,1,3652054695,2419897,162150688836,107245833,38045
1,2,162150682963,107245776,3652060568,2419954,38045
2,1,3925470190,2597863,80274391585,53095368,38045
2,2,3093162148,2050033,85240773497,56379440,38045
2,3,162150688836,107245833,3652054695,2419897,38045
3,1,161474781552,106797749,489201,3387,38045
3,2,2118985920,1403191,5088622590,3368747,38045
3,3,3652060568,2419954,162150682963,107245776,38045
1,1,3652054695,2419897,163497055284,108136287,38055
1,2,163497049411,108136230,3652060568,2419954,38055
2,1,3925470190,2597863,80275740289,53096260,38055
2,2,3094510852,2050925,86587139945,57269894,38055
2,3,163497055284,108136287,3652054695,2419897,38055
3,1,162821148000,107688203,489201,3387,38055
3,2,2118985920,1403191,5088622590,3368747,38055
3,3,3652060568,2419954,163497049411,108136230,38055
1,1,3652054695,2419897,164847168468,109029219,38065
1,2,164847162595,109029162,3652060568,2419954,38065
2,1,3925470190,2597863,80277088993,53097152,38065
2,2,3095859556,2051817,87937253129,58162826,38065
2,3,164847168468,109029219,3652054695,2419897,38065
3,1,164171261184,108581135,489201,3387,38065
3,2,2118985920,1403191,5088622590,3368747,38065
3,3,3652060568,2419954,164847162595,109029162,38065
1,1,3652054737,2419898,166195532310,109920995,38075
1,2,166195526437,109920938,3652060610,2419955,38075
2,1,3925470232,2597864,80278436227,53098044,38075
2,2,3097206832,2052710,89285617013,59054603,38075
2,3,166195532310,109920995,3652054737,2419898,38075
3,1,165519625026,109472911,489243,3388,38075
3,2,2118985920,1403191,5088622590,3368747,38075
3,3,3652060610,2419955,166195526437,109920938,38075
2,1,3925470232,2597864,80279784931,53098936,38085
2,2,3098555536,2053602,90626770085,59941609,38085
2,3,167536685382,110808001,3652054737,2419898,38085
1,1,3652054737,2419898,167536685382,110808001,38085
1,2,167536679509,110807944,3652060610,2419955,38085
3,1,166860778098,110359917,489243,3388,38085
3,2,2118985920,1403191,5088622590,3368747,38085
3,3,3652060610,2419955,167536679509,110807944,38085
1,1,3652054737,2419898,168892241766,111704533,38095
1,2,168892252525,111704487,3652060610,2419955,38095
2,1,3925470232,2597864,80281133635,53099828,38095
2,2,3099904240,2054494,91982424749,60838206,38095
2,3,168892347606,111704603,3652054737,2419898,38095
3,1,168216382866,111256481,489243,3388,38095
3,2,2118985920,1403191,5088622590,3368747,38095
3,3,3652060610,2419955,168892300909,111704519,38095
1,1,3652056249,2419899,170225163510,112586095,38105
1,2,170225171245,112586047,3652062122,2419956,38105
2,1,3925470232,2597864,80408480323,53184052,38105
2,2,3101254456,2055387,93189381773,61636458,38105
2,3,170225320758,112586199,3652056249,2419899,38105
3,1,169549319730,112138053,490755,3389,38105
3,2,2118985920,1403191,5088622590,3368747,38105
3,3,3652062122,2419956,170225248357,112586098,38105
3,1,170908160304,113036760,491133,3398,38115
3,2,2118985920,1403191,5088622590,3368747,38115
3,3,3652062500,2419965,171584061715,113484787,38115
1,1,3652056627,2419908,171584067588,113484844,38115
1,2,171584061715,113484787,3652062500,2419965,38115
2,1,3925471870,2597868,81767798941,54083081,38115
2,2,3101800708,2055758,93189383453,61636463,38115
2,3,171584069100,113484845,3652056627,2419908,38115
2,1,3925471870,2597868,83116376353,54975007,38125
2,2,3101801128,2055768,93189383453,61636463,38125
2,3,172932655164,114376767,3652057047,2419918,38125
3,1,172256697984,113928650,491553,3408,38125
3,2,2118985920,1403191,5088622590,3368747,38125
3,3,3652062920,2419975,172932620563,114376691,38125
1,1,3652057047,2419918,172932582588,114376719,38125
1,2,172932582763,114376666,3652062920,2419975,38125
1,1,3652057467,2419928,174157299564,115186717,38135
1,2,174157293691,115186660,3652063340,2419985,38135
2,1,3925471870,2597868,84341031757,55784974,38135
2,2,3101801548,2055778,93189383453,61636463,38135
2,3,174157299564,115186717,3652057467,2419928,38135
3,1,173481392280,114738633,491973,3418,38135
3,2,2118985920,1403191,5088622590,3368747,38135
3,3,3652063340,2419985,174157293691,115186660,38135
1,1,3652057887,2419938,175628917068,116160009,38145
1,2,175628911195,116159952,3652063760,2419995,38145
2,1,3925471870,2597868,85812649681,56758276,38145
2,2,3101801968,2055788,93189383453,61636463,38145
2,3,175628917068,116160009,3652057887,2419938,38145
3,1,174953009784,115711925,492393,3428,38145
3,2,2118985920,1403191,5088622590,3368747,38145
3,3,3652063760,2419995,175628911195,116159952,38145
2,1,3925471912,2597869,87145726069,57639950,38155
2,2,3101802346,2055797,93189383453,61636463,38155
2,3,176962017270,117041690,3652058307,2419948,38155
1,1,3652058307,2419948,176961884214,117041602,38155
1,2,176961891949,117041554,3652064180,2420005,38155
3,1,176286029850,116593553,492813,3438,38155
3,2,2118985920,1403191,5088622590,3368747,38155
3,3,3652064180,2420005,176961953941,117041595,38155
1,1,3652058727,2419958,178325475366,117943448,38165
1,2,178325469493,117943391,3652064600,2420015,38165
2,1,3925471912,2597869,88509208777,58541734,38165
2,2,3101802766,2055807,93189383453,61636463,38165
2,3,178325475366,117943448,3652058727,2419958,38165
3,1,177649568082,117495364,493233,3448,38165
3,2,2118985920,1403191,5088622590,3368747,38165
3,3,3652064600,2420015,178325469493,117943391,38165
1,1,3652059147,2419968,179673728790,118835150,38175
1,2,179673722917,118835093,3652065020,2420025,38175
2,1,3925471912,2597869,89857462691,59433447,38175
2,2,3101803186,2055817,93189383453,61636463,38175
2,3,179673728790,118835150,3652059147,2419968,38175
3,1,178997821506,118387066,493653,3458,38175
3,2,2118985920,1403191,5088622590,3368747,38175
3,3,3652065020,2420025,179673722917,118835093,38175
1,1,3652061079,2419979,180884585304,119635982,38185
1,2,180884579431,119635925,3652066952,2420036,38185
2,1,3925473424,2597870,91068319625,60234289,38185
2,2,3101803606,2055827,93189383495,61636464,38185
2,3,180884585304,119635982,3652061079,2419979,38185
3,1,180208678020,119187898,495585,3469,38185
3,2,2118985920,1403191,5088622590,3368747,38185
3,3,3652066952,2420036,180884579431,119635925,38185
1,1,3652061541,2419990,180884585808,119635994,38195
1,2,180884579935,119635937,3652067414,2420047,38195
2,1,3925473508,2597872,91068320507,60234310,38195
2,2,3101803984,2055836,93189383915,61636474,38195
2,3,180884585808,119635994,3652061541,2419990,38195
3,1,180208678524,119187910,496047,3480,38195
3,2,2118985920,1403191,5088622590,3368747,38195
3,3,3652067414,2420047,180884579935,119635937,38195
1,1,3652061961,2420000,180884586228,119636004,38205
1,2,180884580355,119635947,3652067834,2420057,38205
3,1,180208678944,119187920,496467,3490,38205
3,2,2118985920,1403191,5088622590,3368747,38205
3,3,3652067834,2420057,180884580355,119635947,38205
2,1,3925473508,2597872,91068321347,60234330,38205
2,2,3101804404,2055846,93189384335,61636484,38205
2,3,180884586228,119636004,3652061961,2420000,38205
1,1,3652062381,2420010,180884586648,119636014,38215
1,2,180884580775,119635957,3652068254,2420067,38215
2,1,3925473508,2597872,91068322187,60234350,38215
2,2,3101804824,2055856,93189384755,61636494,38215
2,3,180884586648,119636014,3652062381,2420010,38215
3,1,180208679364,119187930,496887,3500,38215
3,2,2118985920,1403191,5088622590,3368747,38215
3,3,3652068254,2420067,180884580775,119635957,38215
1,1,3652062801,2420020,180884587068,119636024,38225
1,2,180884581195,119635967,3652068674,2420077,38225
2,1,3925473508,2597872,91068323027,60234370,38225
2,2,3101805244,2055866,93189385175,61636504,38225
2,3,180884587068,119636024,3652062801,2420020,38225
3,1,180208679784,119187940,497307,3510,38225
3,2,2118985920,1403191,5088622590,3368747,38225
3,3,3652068674,2420077,180884581195,119635967,38225
1,1,3652063179,2420029,180884587446,119636033,38235
1,2,180884581573,119635976,3652069052,2420086,38235
3,1,180208680162,119187949,497685,3519,38235
3,2,2118985920,1403191,5088622590,3368747,38235
3,3,3652069052,2420086,180884581573,119635976,38235
2,1,3925473508,2597872,91068323783,60234388,38235
2,2,3101805622,2055875,93189385553,61636513,38235
2,3,180884587446,119636033,3652063179,2420029,38235
1,1,3652063599,2420039,180884587866,119636043,38245
1,2,180884581993,119635986,3652069472,2420096,38245
2,1,3925473508,2597872,91068324623,60234408,38245
2,2,3101806042,2055885,93189385973,61636523,38245
2,3,180884587866,119636043,3652063599,2420039,38245
3,1,180208680582,119187959,498105,3529,38245
3,2,2118985920,1403191,5088622590,3368747,38245
3,3,3652069472,2420096,180884581993,119635986,38245
2,1,3925473508,2597872,91068325463,60234428,38255
2,2,3101806462,2055895,93189386393,61636533,38255
2,3,180884588286,119636053,3652064019,2420049,38255
1,1,3652064019,2420049,180884588286,119636053,38255
1,2,180884582413,119635996,3652069892,2420106,38255
3,1,180208681002,119187969,498525,3539,38255
3,2,2118985920,1403191,5088622590,3368747,38255
3,3,3652069892,2420106,180884582413,119635996,38255
1,1,3652064439,2420059,180884588706,119636063,38265
1,2,180884582833,119636006,3652070312,2420116,38265
2,1,3925473508,2597872,91068326303,60234448,38265
2,2,3101806882,2055905,93189386813,61636543,38265
2,3,180884588706,119636063,3652064439,2420059,38265
3,1,180208681422,119187979,498945,3549,38265
3,2,2118985920,1403191,5088622590,3368747,38265
3,3,3652070312,2420116,180884582833,119636006,38265
1,1,3652064859,2420069,181119795720,119791630,38275
1,2,181119797407,119791578,3652070732,2420126,38275
2,1,3925473508,2597872,91068327017,60234465,38275
2,2,3101807302,2055915,93426990347,61793695,38275
2,3,181122205848,119793224,3652064859,2420069,38275
3,1,180446421036,119345221,499323,3558,38275
3,2,2118985920,1403191,5088622590,3368747,38275
3,3,3652070732,2420126,181122348151,119793265,38275
1,1,3652065279,2420079,182637503562,120795406,38285
1,2,182637497689,120795349,3652071152,2420136,38285
2,1,3925473508,2597872,91068327395,60234474,38285
2,2,3101807722,2055925,94942301669,62795886,38285
2,3,182637503562,120795406,3652065279,2420079,38285
3,1,181961596278,120347322,499785,3569,38285
3,2,2118985920,1403191,5088622590,3368747,38285
3,3,3652071152,2420136,182637497689,120795349,38285
1,1,3652065699,2420089,184052281962,121731106,38295
1,2,184052291209,121731059,3652071572,2420146,38295
2,1,3925473508,2597872,91068327815,60234484,38295
2,2,3101808142,2055935,96357170789,63731646,38295
2,3,184052386290,121731175,3652065699,2420089,38295
3,1,183376429110,121283058,500205,3579,38295
3,2,2118985920,1403191,5088622590,3368747,38295
3,3,3652071572,2420146,184052347153,121731096,38295
1,1,3652066119,2420099,185400270786,122622633,38305
1,2,185400264913,122622576,3652071992,2420156,38305
3,1,184724363502,122174549,500695,3590,38305
3,2,2118985920,1403191,5088622590,3368747,38305
3,3,3652071992,2420156,185400264913,122622576,38305
2,1,3925473508,2597872,91068328235,60234494,38305
2,2,3101808562,2055945,97705068893,64623113,38305
2,3,185400270786,122622633,3652066119,2420099,38305
1,1,3652066539,2420109,186665250810,123459260,38315
1,2,186665260057,123459213,3652072412,2420166,38315
2,1,3925473508,2597872,91068328655,60234504,38315
2,2,3101808982,2055955,98970198605,65459839,38315
2,3,186665436786,123459383,3652066539,2420109,38315
3,1,185989416102,123011224,501115,3600,38315
3,2,2118985920,1403191,5088622590,3368747,38315
3,3,3652072412,2420166,186665343217,123459268,38315
2,1,3925473508,2597872,91068329033,60234513,38325
2,2,3101809360,2055964,100402363493,66407038,38325
2,3,188097565386,124406558,3652066917,2420118,38325
3,1,187421658102,123958474,501493,3609,38325
3,2,2118985920,1403191,5088622590,3368747,38325
3,3,3652072790,2420175,188097559513,124406501,38325
1,1,3652066917,2420118,188097565386,124406558,38325
1,2,188097559513,124406501,3652072790,2420175,38325
2,1,3925473508,2597872,91068329453,60234523,38335
2,2,3101809822,2055975,101738362199,67290636,38335
2,3,189433564092,125290156,3652067379,2420129,38335
3,1,188757656808,124842072,501955,3620,38335
3,2,2118985920,1403191,5088622590,3368747,38335
3,3,3652073252,2420186,189433558219,125290099,38335
1,1,3652067379,2420129,189433564092,125290156,38335
1,2,189433558219,125290099,3652073252,2420186,38335
1,1,3652067799,2420139,190793839428,126189809,38345
1,2,190793833555,126189752,3652073672,2420196,38345
2,1,3925473508,2597872,91068329873,60234533,38345
2,2,3101810242,2055985,103098637535,68190289,38345
2,3,190793839428,126189809,3652067799,2420139,38345
3,1,190117932144,125741725,502375,3630,38345
3,2,2118985920,1403191,5088622590,3368747,38345
3,3,3652073672,2420196,190793833555,126189752,38345
1,1,3652068219,2420149,192141997596,127081448,38355
1,2,192141991723,127081391,3652074092,2420206,38355
2,1,3925473508,2597872,91068330293,60234543,38355
2,2,3101810662,2055995,104446795703,69081928,38355
2,3,192141997596,127081448,3652068219,2420149,38355
3,1,191466090312,126633364,502795,3640,38355
3,2,2118985920,1403191,5088622590,3368747,38355
3,3,3652074092,2420206,192141991723,127081391,38355
1,1,3652070193,2420161,193487119752,127971081,38365
1,2,193487113879,127971024,3652076066,2420218,38365
2,1,3925473550,2597873,92211423881,60990567,38365
2,2,3101812594,2056006,104648824649,69215546,38365
2,3,193487119752,127971081,3652070193,2420161,38365
3,1,192811212468,127522997,504769,3652,38365
3,2,2118985920,1403191,5088622590,3368747,38365
3,3,3652076066,2420218,193487113879,127971024,38365
1,1,3652070613,2420171,194835674064,128862982,38375
1,2,194835668191,128862925,3652076486,2420228,38375
2,1,3925473550,2597873,93559978613,61882478,38375
2,2,3101813014,2056016,104648824649,69215546,38375
2,3,194835674064,128862982,3652070613,2420171,38375
3,1,194159766780,128414898,505189,3662,38375
3,2,2118985920,1403191,5088622590,3368747,38375
3,3,3652076486,2420228,194835668191,128862925,38375
1,1,3652071033,2420181,196183482960,129754390,38385
1,2,196183498255,129754347,3652076906,2420238,38385
2,1,3925473550,2597873,94908188609,62774161,38385
2,2,3101813434,2056026,104648824649,69215546,38385
2,3,196183898760,129754665,3652071033,2420181,38385
3,1,195507935532,129306544,505609,3672,38385
3,2,2118985920,1403191,5088622590,3368747,38385
3,3,3652076906,2420238,196183853575,129754582,38385
1,1,3652071453,2420191,197531857344,130646172,38395
1,2,197531851471,130646115,3652077326,2420248,38395
2,1,3925473550,2597873,96256162733,63665688,38395
2,2,3101813854,2056036,104648824649,69215546,38395
2,3,197531857344,130646172,3652071453,2420191,38395
3,1,196855950060,130198088,506029,3682,38395
3,2,2118985920,1403191,5088622590,3368747,38395
3,3,3652077326,2420248,197531851471,130646115,38395
3,1,198204378876,131089906,506449,3692,38405
